1.247108107088990044e+06	1.154228144796380075e+06	1.080585942684766371e+06	9.667212820512821199e+05	8.021657692307695979e+05	7.390908371040725615e+05	6.601144042232277570e+05	5.738984389140272979e+05	4.886653318250377779e+05	3.993829260935143684e+05	3.028277601809955086e+05	2.209022850678733957e+05	1.521991553544495255e+05	1.066012669683258137e+05	7.124519607843141421e+04	4.935534238310710498e+04	3.595809653092006920e+04	2.544322322775264183e+04	1.930519683257919314e+04	1.533961387631975595e+04	1.269576621417798015e+04	1.105591176470588471e+04	9.992306636500758032e+03	9.325959276018102173e+03
1.237023704374057939e+06	1.143493583710407140e+06	1.069991383408748312e+06	9.568910739064856898e+05	7.942156796380094020e+05	7.319282859728508629e+05	6.540358358974358998e+05	5.690286425339367706e+05	4.849714793363499921e+05	3.968744247360483278e+05	3.014745556561085978e+05	2.203615819004525838e+05	1.521651263951735164e+05	1.067670751131221914e+05	7.145531843137259420e+04	4.953103143288085994e+04	3.608452168929111212e+04	2.551620802413273123e+04	1.934212307692308241e+04	1.535287794871794540e+04	1.269399046757164433e+04	1.104580941176470878e+04	9.977486763197590335e+03	9.308614787330319814e+03
1.226939301659125835e+06	1.132759022624434438e+06	1.059396824132730253e+06	9.470608657616893761e+05	7.862655900452492060e+05	7.247657348416290479e+05	6.479572675716440426e+05	5.641588461538462434e+05	4.812776268476622063e+05	3.943659233785822289e+05	3.001213511312217452e+05	2.198208787330317718e+05	1.521310974358974781e+05	1.069328832579185691e+05	7.166544078431375965e+04	4.970672048265461490e+04	3.621094684766214777e+04	2.558919282051282062e+04	1.937904932126697531e+04	1.536614202111613486e+04	1.269221472096531033e+04	1.103570705882353104e+04	9.962666889894422638e+03	9.291270298642535636e+03
1.216854898944193497e+06	1.122024461538461503e+06	1.048802264856711961e+06	9.372306576168929460e+05	7.783155004524890101e+05	7.176031837104073493e+05	6.418786992458521854e+05	5.592890497737558326e+05	4.775837743589744205e+05	3.918574220211161883e+05	2.987681466063348344e+05	2.192801755656109308e+05	1.520970684766214690e+05	1.070986914027149469e+05	7.187556313725493965e+04	4.988240953242836986e+04	3.633737200603319070e+04	2.566217761689291365e+04	1.941597556561086458e+04	1.537940609351432613e+04	1.269043897435897452e+04	1.102560470588235512e+04	9.947847016591254942e+03	9.273925809954753277e+03
1.206770496229261393e+06	1.111289900452488568e+06	1.038207705580693902e+06	9.274004494720965158e+05	7.703654108597288141e+05	7.104406325791856507e+05	6.358001309200603282e+05	5.544192533936653053e+05	4.738899218702866347e+05	3.893489206636500894e+05	2.974149420814479818e+05	2.187394723981901188e+05	1.520630395173454308e+05	1.072644995475113246e+05	7.208568549019611964e+04	5.005809858220212482e+04	3.646379716440422635e+04	2.573516241327300304e+04	1.945290180995475748e+04	1.539267016591251559e+04	1.268866322775264052e+04	1.101550235294117738e+04	9.933027143288087245e+03	9.256581321266970917e+03
1.196686093514329288e+06	1.100555339366515866e+06	1.027613146304675844e+06	9.175702413273002021e+05	7.624153212669686181e+05	7.032780814479639521e+05	6.297215625942684710e+05	5.495494570135747781e+05	4.701960693815988488e+05	3.868404193061840488e+05	2.960617375565610710e+05	2.181987692307693069e+05	1.520290105580694217e+05	1.074303076923077024e+05	7.229580784313728509e+04	5.023378763197587978e+04	3.659022232277526928e+04	2.580814720965309243e+04	1.948982805429864675e+04	1.540593423831070504e+04	1.268688748114630471e+04	1.100540000000000146e+04	9.918207269984919549e+03	9.239236832579186739e+03
1.186601690799397184e+06	1.089820778280542931e+06	1.017018587028657668e+06	9.077400331825037720e+05	7.544652316742084222e+05	6.961155303167421371e+05	6.236429942684766138e+05	5.446796606334842509e+05	4.665022168929110630e+05	3.843319179487179499e+05	2.947085330316742184e+05	2.176580660633484949e+05	1.519949815987934126e+05	1.075961158371040801e+05	7.250593019607846509e+04	5.040947668174963474e+04	3.671664748114631220e+04	2.588113200603318182e+04	1.952675429864253965e+04	1.541919831070889450e+04	1.268511173453997071e+04	1.099529764705882371e+04	9.903387396681751852e+03	9.221892343891404380e+03
1.176517288084464846e+06	1.079086217194569996e+06	1.006424027752639609e+06	8.979098250377073418e+05	7.465151420814482262e+05	6.889529791855204385e+05	6.175644259426847566e+05	5.398098642533937236e+05	4.628083644042232772e+05	3.818234165912519093e+05	2.933553285067873076e+05	2.171173628959276830e+05	1.519609526395173743e+05	1.077619239819004579e+05	7.271605254901964508e+04	5.058516573152338970e+04	3.684307263951734785e+04	2.595411680241327122e+04	1.956368054298642892e+04	1.543246238310708577e+04	1.268333598793363490e+04	1.098519529411764779e+04	9.888567523378584156e+03	9.204547855203622021e+03
1.166432885369532742e+06	1.068351656108597061e+06	9.958294684766214341e+05	8.880796168929109117e+05	7.385650524886880303e+05	6.817904280542987399e+05	6.114858576168927830e+05	5.349400678733031964e+05	4.591145119155354332e+05	3.793149152337858104e+05	2.920021239819004550e+05	2.165766597285068419e+05	1.519269236802413652e+05	1.079277321266968356e+05	7.292617490196081053e+04	5.076085478129714465e+04	3.696949779788839078e+04	2.602710159879336061e+04	1.960060678733032182e+04	1.544572645550527523e+04	1.268156024132729908e+04	1.097509294117647187e+04	9.873747650075418278e+03	9.187203366515837843e+03
1.156348482654600637e+06	1.057617095022624359e+06	9.852349092006033752e+05	8.782494087481145980e+05	7.306149628959278343e+05	6.746278769230770413e+05	6.054072892911009258e+05	5.300702714932127856e+05	4.554206594268477056e+05	3.768064138763197698e+05	2.906489194570135442e+05	2.160359565610860300e+05	1.518928947209653270e+05	1.080935402714932134e+05	7.313629725490199053e+04	5.093654383107089961e+04	3.709592295625942643e+04	2.610008639517345364e+04	1.963753303167421109e+04	1.545899052790346468e+04	1.267978449472096509e+04	1.096499058823529413e+04	9.858927776772250581e+03	9.169858877828055483e+03
