8.5194E+2	-3.3518E-1	6.0667E-6	1.2673E+0	-4.4061E-4
8.6195E+2	-3.3417E-1	6.0702E-6	1.2692E+0	-4.0665E-4
8.7197E+2	-3.3325E-1	6.0702E-6	1.2655E+0	-4.1014E-4
8.8199E+2	-3.3228E-1	6.0625E-6	1.2662E+0	-4.4348E-4
8.9200E+2	-3.3129E-1	6.0706E-6	1.2690E+0	-4.3954E-4
9.0202E+2	-3.3033E-1	6.0771E-6	1.2657E+0	-4.4118E-4
9.1204E+2	-3.2944E-1	6.0784E-6	1.2678E+0	-4.3068E-4
9.2205E+2	-3.2855E-1	6.0792E-6	1.2706E+0	-4.2727E-4
9.3207E+2	-3.2774E-1	6.0813E-6	1.2695E+0	-4.1739E-4
9.4209E+2	-3.2691E-1	6.0736E-6	1.2666E+0	-4.1394E-4
9.5210E+2	-3.2602E-1	6.0808E-6	1.2672E+0	-4.1798E-4
9.6212E+2	-3.2512E-1	6.0810E-6	1.2675E+0	-4.0281E-4
9.7214E+2	-3.2429E-1	6.0712E-6	1.2706E+0	-4.3906E-4
9.8215E+2	-3.2358E-1	6.0728E-6	1.2705E+0	-4.2033E-4
9.9217E+2	-3.2272E-1	6.0621E-6	1.2710E+0	-4.3249E-4
1.0022E+3	-3.2181E-1	6.0729E-6	1.2726E+0	-4.3332E-4
1.0122E+3	-3.2093E-1	6.0705E-6	1.2728E+0	-4.2760E-4
1.0222E+3	-3.2006E-1	6.0729E-6	1.2717E+0	-4.6880E-4
1.0322E+3	-3.1920E-1	6.0762E-6	1.2715E+0	-4.2721E-4
1.0423E+3	-3.1834E-1	6.0791E-6	1.2734E+0	-4.1223E-4
1.0523E+3	-3.1762E-1	6.0750E-6	1.2718E+0	-4.2586E-4
1.0623E+3	-3.1678E-1	6.0796E-6	1.2718E+0	-4.0603E-4
1.0723E+3	-3.1591E-1	6.0833E-6	1.2695E+0	-4.0599E-4
1.0823E+3	-3.1507E-1	6.0805E-6	1.2664E+0	-4.1321E-4
1.0923E+3	-3.1424E-1	6.0825E-6	1.2691E+0	-4.3332E-4
1.1024E+3	-3.1346E-1	6.0831E-6	1.2715E+0	-4.3341E-4
1.1124E+3	-3.1267E-1	6.0866E-6	1.2688E+0	-4.2850E-4
1.1224E+3	-3.1191E-1	6.0830E-6	1.2687E+0	-4.3614E-4
1.1324E+3	-3.1122E-1	6.0853E-6	1.2684E+0	-4.1596E-4
1.1424E+3	-3.1052E-1	6.0859E-6	1.2701E+0	-4.3489E-4
1.1524E+3	-3.0973E-1	6.0790E-6	1.2734E+0	-4.2068E-4
1.1625E+3	-3.0895E-1	6.0861E-6	1.2693E+0	-4.0547E-4
1.1725E+3	-3.0816E-1	6.0754E-6	1.2690E+0	-4.2489E-4
1.1825E+3	-3.0740E-1	6.0730E-6	1.2686E+0	-4.3691E-4
1.1925E+3	-3.0668E-1	6.0791E-6	1.2676E+0	-4.4553E-4
1.2025E+3	-3.0593E-1	6.0719E-6	1.2694E+0	-4.6848E-4
1.2125E+3	-3.0518E-1	6.0812E-6	1.2689E+0	-4.2654E-4
1.2226E+3	-3.0442E-1	6.0688E-6	1.2629E+0	-4.3028E-4
1.2326E+3	-3.0362E-1	6.0678E-6	1.2657E+0	-4.0944E-4
1.2426E+3	-3.0287E-1	6.0740E-6	1.2681E+0	-4.2664E-4
1.2526E+3	-3.0206E-1	6.0747E-6	1.2685E+0	-4.3655E-4
1.2626E+3	-3.0128E-1	6.0787E-6	1.2678E+0	-4.6018E-4
